id	citation_pmid	citation_url	citation_desc
trm_4f241614d4a25			http://www.cantab.com/cantab-tests-Attention-Switching-Task.asp?t=Executive%20Function
trm_4f24179122380	25603027	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25603027&retmode=ref&cmd=prlinks	The Default Mode of Human Brain Function Primes the Intentional Stance.
trm_4f2417d4a63ae
trm_4f24183fe80c6
trm_4f24189031a4a
trm_4f24194bce29f
trm_4f2419c4a1646
trm_4f241ab50513b	19015112	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19015112&retmode=ref&cmd=prlinks	Mentalizing about emotion and its relationship to empathy.
trm_4f241b50caaf7
trm_4f241b751c5a0
trm_4f241bd52b509	12581817	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12581817&retmode=ref&cmd=prlinks	Qualitative analysis of verbal fluency in depression.
trm_4f241bd52b509	12599275	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12599275&retmode=ref&cmd=prlinks	Developmental aspects of language processing: fMRI of verbal fluency in children and adults.
trm_4f241be43458e	19293396	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19293396&retmode=ref&cmd=prlinks	Structural correlates of semantic and phonemic fluency ability in first and second languages.
trm_4f241c0737cc0
trm_4f241c735e7f6
trm_4f241c8d4a75c	15005651	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15005651&retmode=ref&cmd=prlinks	Face-gender discrimination is possible in the near-absence of attention.
trm_4f241d7adf14e	6669451	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=6669451&retmode=ref&cmd=prlinks	How many trees does it take to make a forest?
trm_4f241e8a01052	9743544	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9743544&retmode=ref&cmd=prlinks	Sentence comprehension deficits in Alzheimer&#39;s disease: a comparison of off-line vs. on-line sentence processing.
trm_4f241e8a01052	7731209	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7731209&retmode=ref&cmd=prlinks	Sentence comprehension in children with specific language impairment: the role of phonological working memory.
trm_4f241ee9c4e37
trm_4f241fb95918f			Recency judgments as a function of word frequency: A framing effect and frequency misattributions
trm_4f241fd47f16b	8670672	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8670672&retmode=ref&cmd=prlinks	The cerebral cortex of the rat and visual attentional function: dissociable effects of mediofrontal, cingulate, anterior dorsolateral, and parietal cortex lesions on a five-choice serial reaction time task.
trm_4f241fe40a950	8323731	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8323731&retmode=ref&cmd=prlinks	Automatic versus intentional uses of memory: aging, attention, and control.
trm_4f242042e5805	10516320	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10516320&retmode=ref&cmd=prlinks	Choosing between small, likely rewards and large, unlikely rewards activates inferior and orbital prefrontal cortex.
trm_4f2420b042165	17699669	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17699669&retmode=ref&cmd=prlinks	Failure to regulate: counterproductive recruitment of top-down prefrontal-subcortical circuitry in major depression.
trm_4f2420b042165	18985136	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18985136&retmode=ref&cmd=prlinks	Amygdala-frontal connectivity during emotion regulation.
trm_4f24211a03b07
trm_4f242172aea5d			Memory updating in working memory: the role of the central executive
trm_4f2421a62cdf8	9121584	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9121584&retmode=ref&cmd=prlinks	Transient and sustained activity in a distributed neural system for human working memory.
trm_4f2421c391b83	17546746	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17546746&retmode=ref&cmd=prlinks	Visual working memory as the substrate for mental rotation.
trm_4f2421c391b83	16738055	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16738055&retmode=ref&cmd=prlinks	Neurocognitive development of the ability to manipulate information in working memory.
trm_4f24226fa2903	12419500	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12419500&retmode=ref&cmd=prlinks	Informational constraints in human precision aiming.
trm_4f24226fa2903	21987931	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21987931&retmode=ref&cmd=prlinks	A study of Fitts&#39; law on goal-directed aiming task with moving targets.
trm_4f24226fa2903	514759	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=514759&retmode=ref&cmd=prlinks	Fitts&#39; reciprocal tapping task, a measure of motor capacity?
trm_4f24237f2ed47	10085543	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10085543&retmode=ref&cmd=prlinks	Experimental tests of prospective remembering: the influence of cue-event frequency on performance.
trm_4f24237f2ed47	11729027	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11729027&retmode=ref&cmd=prlinks	Defective relationship between subjective experience and behavior in schizophrenia.
trm_4f24239cc239e
trm_4f24247912761	16520329	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16520329&retmode=ref&cmd=prlinks	Functional connectivity of the fusiform gyrus during a face-matching task in subjects with mild cognitive impairment.
trm_4f24247912761	9345493	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9345493&retmode=ref&cmd=prlinks	Functional magnetic resonance imaging of human visual cortex during face matching: a comparison with positron emission tomography.
trm_4f242499b8952	25537065	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25537065&retmode=ref&cmd=prlinks	The influence of sport goggles on visual target detection in female intercollegiate athletes.
trm_4f242499b8952	24904075	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24904075&retmode=ref&cmd=prlinks	The Persistence of Experience: Prior Attentional and Emotional State Affects Network Functioning in a Target Detection Task.
trm_4f242499b8952	23962956	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=23962956&retmode=ref&cmd=prlinks	Simultaneous EEG-fMRI reveals a temporal cascade of task-related and default-mode activations during a simple target detection task.
trm_4f24250e0137e
trm_4f24258b51e2c	8134340	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8134340&retmode=ref&cmd=prlinks	Neuroanatomical correlates of encoding in episodic memory: levels of processing effect.
trm_4f24258b51e2c	20089812	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20089812&retmode=ref&cmd=prlinks	The time course of ventrolateral prefrontal cortex involvement in memory formation.
trm_4f24258b51e2c	19744935	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19744935&retmode=ref&cmd=prlinks	Attention during memory retrieval enhances future remembering.
trm_4f24479b0db8f			Effects of word length and wordlikeness on pseudoword repetition by poor and normal readers
trm_4f2447dfa5947
trm_4f2447fe67fb9	20045875	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20045875&retmode=ref&cmd=prlinks	Where perception meets memory: a review of repetition priming in visual search tasks.
trm_4f2447fe67fb9	22209816	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22209816&retmode=ref&cmd=prlinks	Visual search: a retrospective.
trm_4f244860c702c	11315657	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11315657&retmode=ref&cmd=prlinks	Varying the importance of a prospective memory task: differential effects across time- and event-based prospective memory.
trm_4f2448d02d4d9	18599003	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18599003&retmode=ref&cmd=prlinks	Age of acquisition, not word frequency affects object recognition: evidence from the effects of visual degradation.
trm_4f24492504ca0	17690338	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17690338&retmode=ref&cmd=prlinks	Hippocampal differentiation without recognition: an fMRI analysis of the contextual cueing task.
trm_4f24492504ca0	9679076	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9679076&retmode=ref&cmd=prlinks	Contextual cueing: implicit learning and memory of visual context guides spatial attention.
trm_4f24496a80587
trm_4f2449bdcb0b1	19921596	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=19921596&retmode=ref&cmd=prlinks	Do people reason on the Wason selection task? A new look at the data of Ball et al. (2003).
trm_4f2449bdcb0b1	12921410	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12921410&retmode=ref&cmd=prlinks	Optimal data selection: revision, review, and reevaluation.
trm_4f244a453522b
trm_4f244a67d5b17	12880920	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12880920&retmode=ref&cmd=prlinks	Skill learning in mirror reading: how repetition determines acquisition.
trm_4f244a67d5b17	8136066	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8136066&retmode=ref&cmd=prlinks	Intact acquisition and long-term retention of mirror-tracing skill in Alzheimer&#39;s disease and in global amnesia.
trm_4f244a88013ae	8138790	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8138790&retmode=ref&cmd=prlinks	The information acquired during artificial grammar learning.
trm_4f244a88013ae	10349760	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10349760&retmode=ref&cmd=prlinks	Artificial grammar learning by 1-year-olds leads to specific and abstract knowledge.
trm_4f244a88013ae	8648284	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=8648284&retmode=ref&cmd=prlinks	Artificial grammar learning depends on implicit acquisition of both abstract and exemplar-specific information.
trm_4f244ad7dcde7	25798082	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=25798082&retmode=ref&cmd=prlinks	Multiple brain networks contribute to the acquisition of bias in perceptual decision-making.
trm_4f244ad7dcde7	9501251	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=9501251&retmode=ref&cmd=prlinks	Figure-ground activity in primary visual cortex is suppressed by anesthesia.
trm_4f244ad7dcde7	22287207	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22287207&retmode=ref&cmd=prlinks	Similarity and number of alternatives in the random-dot motion paradigm.
trm_4f244c1f6b53f
trm_4f244d2a54e27	20625094	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20625094&retmode=ref&cmd=prlinks	Autobiographical memory task in assessing dementia.
trm_4f244d64e45bc	7644605	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=7644605&retmode=ref&cmd=prlinks	Determinants of negative priming.
trm_4f244f0286947	15238433	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15238433&retmode=ref&cmd=prlinks	Analogical reasoning and prefrontal cortex: evidence for separable retrieval and integration mechanisms.
trm_4f244f46ebf58
trm_4f244f997615c	14998701	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14998701&retmode=ref&cmd=prlinks	Changes in brain activation during the acquisition of a new bimanual coodination task.
trm_4f244fee7d195
trm_4f2452adb7d23	17963090	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=17963090&retmode=ref&cmd=prlinks	Age-related changes in executive function: an event-related potential (ERP) investigation of task-switching.
trm_4f245326e2eaf	11553776	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11553776&retmode=ref&cmd=prlinks	Functional neuroanatomy of biological motion perception in humans.
trm_4f2453b806fe1	21115066	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21115066&retmode=ref&cmd=prlinks	Dorso- and ventro-lateral prefrontal volume and spatial working memory in schizotypal personality disorder.
trm_4f2453b806fe1	21527786	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21527786&retmode=ref&cmd=prlinks	Changes in prefrontal neuronal activity after learning to perform a spatial working memory task.
trm_4f2453b806fe1			http://www.cantab.com/cantab-tests-Spatial-Working-Memory.asp?t=Executive%20Function
trm_4f2453ce33f16	18691559	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18691559&retmode=ref&cmd=prlinks	Sensitivity of N170 and late positive components to social categorization and emotional valence.
trm_4f2453ce33f16	15383003	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15383003&retmode=ref&cmd=prlinks	Age differences in the correction processes of context-induced biases: when correction succeeds.
trm_4f2454dfca337
trm_4f24550fc5f38	21440562	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21440562&retmode=ref&cmd=prlinks	The enhancement of cortical excitability over the DLPFC before and during training impairs categorization in the prototype distortion task.
trm_4f24550fc5f38	5665566	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=5665566&retmode=ref&cmd=prlinks	On the genesis of abstract ideas.
trm_4f2456027809f	22514317	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22514317&retmode=ref&cmd=prlinks	Social-cognitive deficits in normal aging.
trm_4f2456027809f	10218261	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10218261&retmode=ref&cmd=prlinks	A nonverbal false belief task: the performance of children and great apes.
trm_4f2456027809f	10980256	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=10980256&retmode=ref&cmd=prlinks	Two reasons to abandon the false belief task as a test of theory of mind.
trm_4f2456932f11b	18805522	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18805522&retmode=ref&cmd=prlinks	The link between speech perception and production is phonological and abstract: evidence from the shadowing task.
trm_4f24572cb42e4	15114900	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=15114900&retmode=ref&cmd=prlinks	Cross-notation number priming investigated at different stimulus onset asynchronies in parity and naming tasks.
trm_4f24572cb42e4	11789429	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11789429&retmode=ref&cmd=prlinks	Two routes for the processing of verbal numbers: evidence from the SNARC effect.
trm_4f2457454e458	1806909	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1806909&retmode=ref&cmd=prlinks	Numerosity estimation as a function of stimulus organization.
trm_4f2457454e458	18813345	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18813345&retmode=ref&cmd=prlinks	Modulating attentional load affects numerosity estimation: evidence against a pre-attentive subitizing mechanism.
trm_4f2457454e458	1511583	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=1511583&retmode=ref&cmd=prlinks	Varieties of numerical abilities.
trm_4f2457a8b0bc8	24133268	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=24133268&retmode=ref&cmd=prlinks	Medial and lateral networks in anterior prefrontal cortex support metacognitive ability for memory and perception.
trm_4f2457a8b0bc8	11289570	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=11289570&retmode=ref&cmd=prlinks	Central effects of sildenafil (Viagra) on auditory selective attention and verbal recognition memory in humans: a study with event-related brain potentials.
trm_4f2457a8b0bc8	21811449	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21811449&retmode=ref&cmd=prlinks	Recency Effects in the Inferior Parietal Lobe during Verbal Recognition Memory.
trm_4f2457a8b0bc8			http://www.cantab.com/cantab-tests-Verbal-Recognition-Memory.asp?t=Semantic/Verbal%20Memory
trm_4f2457d94fd93	14973318	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=14973318&retmode=ref&cmd=prlinks	Inhibition of visual discrimination during a memory-guided saccade task.
trm_4fb4175126374	16536641	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=16536641&retmode=ref&cmd=prlinks	Meditation states and traits: EEG, ERP, and neuroimaging studies.
trm_4fb4175126374	18329323	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18329323&retmode=ref&cmd=prlinks	Attention regulation and monitoring in meditation.
trm_4fba857ad04ac
trm_4fba85a597ca9	12062883	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=12062883&retmode=ref&cmd=prlinks	Two models of impulsivity: relationship to personality traits and psychopathology.
trm_4fbd2ac1cd035
trm_4fbd2af083332
trm_4fbd2b16e7aff
trm_4fbd2b4bb165c
trm_4fbd2b6fd33c5
trm_4fbd2b964d3ec
trm_4fbd2c18e1dd9
trm_4fbd2d71adf87
trm_4fbd2dc0273d9
trm_4fbd2e5614028
trm_5023ef8eab626	21283812	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21283812&retmode=ref&cmd=prlinks	Double dissociation of amygdala and hippocampal contributions to trace and delay fear conditioning.
trm_5023ef8eab626	21787098	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=21787098&retmode=ref&cmd=prlinks	Response rate and reinforcement rate in Pavlovian conditioning.
trm_50240427b4c1b	20382627	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=20382627&retmode=ref&cmd=prlinks	Counterconditioning: an effective technique for changing conditioned preferences.
trm_50240f06af135	18535551	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18535551&retmode=ref&cmd=prlinks	Use of an operant task to estimate food reinforcement in adult humans with and without BED.
trm_502420a682976	22362158	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=22362158&retmode=ref&cmd=prlinks	Assessing fear and anxiety in humans using the threat of predictable and unpredictable aversive events (the NPU-threat test).
trm_502985b4baaed
trm_502abd109f255	18664576	http://www.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pubmed&id=18664576&retmode=ref&cmd=prlinks	Spontaneous local variations in ongoing neural activity bias perceptual decisions.
